Loren,Actress Sophia
lori,"Actress Singer of ""Footloose"""
lori,"Loughlin of ""Full House"""
lori,Actress Petty
loris,Large-eyed lemur
lorn,Desolate
lorn,Forsaken
Lorna,"""___ Doone"" (1869 novel)"
Lorna,"""___ Doone"""
Lorna,Singer Luft
lorne,"Greene of ""Bonanza"""
lorne,Actor Greene
Lorre,"""Casablanca"" actor"
Lorre,"""M"" star"
Lorre,"""M"" star, 1931"
Lorre,"Peter of ""Casablanca"""
Lorre,Actor born Laszlo Loewenstein
Lorre,Mr. Moto portrayer
los,"""___ Olvidados"" (1950 Luis Buñuel film)"
los,"___ Alamos, N.M."
los,"___ Altos, Calif."
los,"___ Gatos, Calif."
los,"___ Lunas, New Mexico"
los,"The ""L"" of L.A."
los,___ Alamos
los,___ Angeles
los,___ Lobos
los,Part of L.A.
los,Part of U.C.L.A.
los,Spanish article
lose it,Come unglued
lose it,Go ballistic
lose it,Snap
lose no time,Hurry
lose one's head,Go ballistic
lose time,Lollygag
lose,Ditch
lose,Get checkmated
lose,Get rid of
lose,Give the slip to
lose,Leave behind
lose,Leave in the dust
lose,Mislay
lose,Misplace
lose,Shake
lose,Shake off
lose,Shed
lose,Squander
lose,Waste
loser,Doofus
loser,Dweeb
loser,Schlemiel
loser,Short-straw drawer
loser,Vanquished
loses it,Goes postal
loses one's temper,Flips
loses one's temper,Snaps
loses,Gets licked
losing,Behind
loss,Red ink amount
lost it,Flipped out
lost one's balance,Went off the beam?
lost,At sea
lost,Bewildered
lost,Confused
lost,Deep in thought
lost,Disoriented
lost,Found's partner
lost,Missing
lot,Auction offering
lot,Auction unit
lot,Drawing
lot,Fate
lot,Fortune
lot,Gob
lot,Good deal
lot,Great deal
lot,Kit and caboodle
lot,Parking place
lot,Raft
lot,Realtor's offering
Lothario,Ladies' man
Lothario,Lady-killer
Lothario,Rake
Lothario,Romeo
loti,French novelist Pierre
lots of,Many
lots of,Much
lots of,Numerous
lots,Gobs
lots,Loads
lots,Mountains
lots,Much
lots,Mucho
lots,Oodles
lots,Plenty
lots,They may be drawn
Lott,1990's Senate majority leader
Lott,Football Hall-of-Famer Ronnie
Lott,Mississippi senator Trent
Lott,Trent of the Senate
lotta,"""Little"" girl of old comics"
lotte,Singer Lenya
lotte,Soprano Lehmann
lotto,Kind of ticket
lotto,Numbers game
lottos,Numbers games
Lou,"""Skip to My ___"""
Lou,"Gary's role in ""The Pride of the Yankees"""
Lou,"Mary's boss on ""The Mary Tyler Moore Show"""
Lou,Baseball's Brock
Lou,Bud's bud
Lou,Bud's buddy
Lou,Common girl's middle name
Lou,First Lady before Eleanor
Lou,Singer Rawls
loud,Forte
loud,Garish
loudens,Crescendos
loudens,Turns up
Louis XV,He became king at age 5
Louise,Title role for Susan Sarandon
loupe,Jeweler's glass
louse up,Bungle
louse,"Spoil, with ""up"""
louse,Cad
louse,Contemptible one
louse,No-goodnik
louses,Heels
louses,No-goodniks
louses,Scoundrels
lousily,In a bad way
lousy,Bum
lousy,Poor
lousy,Punk
lousy,Really bad
lousy,Rotten
lousy,Two-bit
lout,Boor
lout,Dolt
lout,Lug
lout,Lummox
lout,Oaf
lout,Stumblebum
lout,Yahoo
louts,Lummoxes
love,"Zero, on a court"
love,Honey
love,Score before 15
love,Zero
loved,Cherished
lovely,Grand
love-potion,Aphrodisiac
lover,Fan
low,Blue
low,Cattle call
low,Depressed
low,Fan setting
low,Mean
low-cal,Diet
low-cal,Lite
lowcut,Revealing
lowe,"""Oxford Blues"" star, 1984"
lowe,"Rob of ""The West Wing"""
lowe,Actor Rob
low-end,Bargain-basement
lower,Decrease
lowered,Humbled
lowes,Home Depot rival
low-key,Subdued
lowly,Humble
lowly,Menial
lox,"Nova, e.g."
lox,Bagel topper
loxes,Smoked delicacies
loy,"Myrna of ""The Thin Man"""
loy,Actress Myrna
loy,Frequent Powell co-star
loy,Moviedom's Myrna
loyal,Devoted
loyal,Faithful
loyal,Not running
loyal,TRUE
loyal,True-blue
loyal,Unlikely to defect
lpga,Kraft Nabisco Championship org.
LPS,CD predecessors
LPS,Music collectibles
LPS,Records that may be broken
LSAT,Aspiring atty.'s exam
LSAT,Future atty.'s exam
LSAT,Future atty.'s hurdle
LSAT,Future J.D.'s hurdle
lsd,"""Acid"""
lsd,...
lsd,Acid
lsd,Hallucinogen
lsd,It was dropped in the 60's
lsd,Kind of trip
lsd,Trip producer
lsd,What Leary tripped on
lst,"""Saving Private Ryan"" craft: Abbr."
lst,Mil. transport
lst,W.W. II craft: Abbr.
lst,W.W. II vessel
Lt Col,Maj.'s superior
Lt Gen,Wearer of three stars: Abbr.
Ltd,"Inc., abroad"
Ltd,"Inc., in Britain"
Ltd,"Inc., in London"
Ltd,"Inc., overseas"
Ltd,Abbr. in many company names
Ltd,Bygone Ford
Ltd,Old Ford
Ltd,Old Ford model
Ltds,Former Fords
Ltds,Old Fords
LTR,Env. contents
LTR,Missive: Abbr.
LTR,Paper size: Abbr.
LTR,U.S.P.S. delivery
lts,Capt.'s inferiors
lts,Mil. titles
lts,O.C.S. grads
lts,U.S.N. officers
luanda,Angola's capital
Luann,Greg Evans comic strip
luau,Hilo feast
luau,Island feast
luau,Molokai meal
luau,Outdoor party
luau,Poi party
luau,Waikiki wingding
luaus,Hawaiian feasts
lube,Garage job
lube,Kind of job
lubes,Garage jobs
luc,Director Jean-___ Godard
luc,Violinist Jean-___ Ponty
Luci,Lyndon Johnson's younger daughter
lucid,Clear
lucite,See-through sheet
lucre,Ill-gotten gains
lucre,Profit
lucre,Riches
lucre,Simoleons
lug wrench,Trunk item
lug,Big galoot
lug,Blockhead
lug,Car nut
lug,Chowderhead
lug,Haul
lug,Kind of nut
lug,Schlep
luge,Olympic sled
luger,Winter Olympian
Lugosi,Dracula portrayer
lugs,Big galoots
lugs,Blockheads
lugs,Schleps
lui,"George Sand's ""Elle et ___"""
lui,"Him, to Henri"
lui,French pronoun
luis,"San ___ Obispo, Calif."
luis,Author Jorge ___ Borges
luis,California's San ___ Dam
Luisa,"Verdi's ""___ Miller"""
luke,Gospel writer
lull,Break
lull,Break in the action
lull,Down time
lull,Downtime
lull,Put to sleep
lull,Quiet time
lull,Soothe
lullaby,Cradlesong
lulls,Slow times
lulu,Corker
lulu,Doozy
lulu,Humdinger
lulu,Lollapalooza
lulu,Oner
lulu,Ripsnorter
lulu,Standout
lulu,Whopper
lulus,Doozies
lulus,Humdingers
lummox,Ape
lummox,Stumblebum
lummoxes,Oafs
lump,Coal unit
luna,Kind of moth
luna,Moon goddess
luna,Roman moon goddess
lunar,Kind of cycle
lunar,Like some calendars
lunar,Like some cycles
lunar,Like some eclipses
lunar,Part of LEM
lunate,Crescent-shaped
lunatic,Nut
Lund,"Bergman in ""Casablanca"""
lune,Crescent
lung,Air bag?
lunge,Fencing action
lunge,Fencing move
lunk,Blockhead
lunk,Dolt
lunks,Blockheads
lure,Artificial bait
lure,Attraction
lure,Come-on
lure,Fishing item
lure,Play the siren
lure,Siren
lure,Tackle box item
lured,Drawn
lured,Drew in
lured,Enticed
lured,Tempted
lures,Angling equipment
lures,Fishing gear
lurid,Sensational
lush,Luxurious
lush,Sot
lush,Verdant
lust,A deadly sin
lust,Craving
luster,Sheen
lusts,Hungers (for)
lusty,Full of vigor
lusty,Robust
lute,"Vermeer's ""Woman With a ___"""
lute,Cousin of a mandolin
lute,Fretted instrument
lute,Guitar forerunner
lute,Guitar relative
lute,It has strings attached
lute,Pear-shaped instrument
Lutheran,Certain Protestant
luv,Hon
lux,Neighbor of Ger.
luxe,Elegance
luxe,Opulence
luxe,Sumptuous
luxe,Sumptuousness
luzon,Philippine island
lvi,Year in Nero's reign
lxi,Year in Nero's reign
lycee,Certain école
lycee,French school
lye,Alkaline liquid
lye,Burn cause
lye,Caustic chemical
lye,Caustic substance
lye,Heavy-duty cleanser
lye,Leaching product
lye,Lixivium
lye,Soap ingredient
lye,Soapmaker's need
lye,Soapmaking need
lye,Strong cleaner
lye,Strong cleanser
lyes,Cleaning cabinet supplies
lyes,Strong cleaners
lying to,Deceiving
Lyle,Singer Lovett
lyme,"Old ___, Conn."
Lynde,"Old ""Hollywood Squares"" regular"
lyne,"""Fatal Attraction"" director Adrian"
Lynn,Boston suburb
Lynn,City between Boston and Salem
lynx,Wildcat
Lyon,Capital of Rhône
Lyon,Center of French resistance in W.W. II
Lyon,City on the Rhone
Lyon,French silk center
Lyon,Rhône's capital
Lyon,Where the Rhone and the Saône meet
lyra,Vega's constellation
lyre,Harp's cousin
lyre,Instrument for Orpheus
lyre,Orpheus' instrument
lyre,Orpheus's instrument
lyre,Stringed instrument
Lys,Fleur-de-___
Lys,River at Ghent
lysol,Disinfectant brand
lysol,Janitor's supply
lysol,Popular disinfectant
lyte,Suffix with electro-
maa,Kid's cry
maa,Plaintive cry
maam,"""Yes, ___"""
maam,Hat-tipper's word
maam,Palindromic title
maam,Sir's counterpart
maam,Sir's partner
maam,Thank-you-___
maam,What to call a lady
ma'ams,Sirs' counterparts
ma-and-pa,The folks
maas,"""Serpico"" author Peter"
maas,"""Serpico"" author"
maas,"Peter who wrote ""The Valachi Papers"""
mab,Fairy queen
mab,Queen of the fairies
Mabel,Normand of the silents
mac,"""Buddy"""
mac,Big ___
mac,Bit of raingear
mac,Brit's raincoat
mac,Brother
mac,Bub
mac,Bud
mac,Buddy
mac,Fellah
mac,Fellow
mac,Guy
mac,Pal
mac,PC alternative
mac,Slicker
macaber,Creepy: Var.
macabre,Gruesome
macadam,Paving material
macaw,Avian chatterbox
macaw,Colorful parrot
macaw,Cousin of a cockatoo
macaw,Long-tailed parrot
macaws,Easily tamed birds
mace,Defensive spray
mace,Nutmeg-based spice
mace,Riot spray
macho,Hairy-chested
macho,Hardly wimpy
macho,Very virile
macho,Virile
mack,Kind of truck
macro,Computer shortcut
macro,Introduction to economics?
macro,Photography lens
macs,Fellows
macs,PC alternatives
macs,Some computers
mad as a March hare,Bananas
mad as a March hare,Crazy
mad,"""Spy vs. Spy"" magazine"
mad,Bonkers
mad,Certifiable
mad,Cuckoo
mad,Daft
mad,Harebrained
mad,Irate
mad,Like some scientists
mad,Ticked
mad,Wacko
madam,___ President
madame,"Butterfly, e.g."
madams,House keepers
madcap,Like the Marx Brothers
madcap,Zany
MADD,Safety org.
maddens,Tees off
made do,Got by
made haste,Flew
made off,Left quickly
made time,Hurried
made,Earned
made,Fabricated
made,Fashioned
made,Like some beds
made,Not occurring naturally
made,Synthetic
made,Whipped up
madman,Loony
Mae West,Life jacket
Mae West,Life saver
Mae West,Speaker of the quip
mae,"West of ""My Little Chickadee"""
mae,Common female middle name
mae,Daisy ___
mae,Fannie ___
mae,Fannie or Ginnie follower
mae,Ginnie ___
mae,Pearl Bailey's middle name
mae,West of Hollywood
mae,Wild West
maeo,"San ___, Calif."
maes,Fannie ___ (securities)
maestri,Experts
maestri,Leaders in pits
maestri,Toscanini and others
maestro,Baton wielder
mafia,Secret society
mafioso,Family member
mag,Kind of wheel
mag,Kind of wheels
magazine article,Time piece?
Magda,A Gabor sister
magi,"O. Henry's ""The Gift of the ___"""
magi,Crèche trio
magi,Epiphany figures
magi,Star followers
magi,Travelers to Bethlehem
magi,Wise men
magic,Hoodoo
magic,Wizardry
magna,___ Carta
magna,___ cum laude
magnetic,Charming
magni,Great: Prefix
magpie,Noisy bird
magpies,Chatterboxes
magus,Sorcerer
mah,___-jongg
mah,Start of a Chinese game
mahal,Taj ___
Mahalia,Singer Jackson
maharaja,Hindu prince
maharajah,Big Indian
maharanee,Indian princess
maharani,Indian royal
Mahdi,Muslim messiah
Maher,"""Politically Incorrect"" host"
Mahi,"When repeated, a fish"
mahogany,Reddish-brown
Mai Tai,Rum cocktail
mai,___ tai
mai,___ tai (drink)
mai,It follows April in Paris
mai,Part of le printemps
mai,Printemps month
mai,Spring time in Paris
maid,Domestic
maid,Duster
maid,Help
maid,Motel employee
mail,Daily delivery
mail,Kind of drop
mail,Letters
mail,Postal delivery
mail-in,Like some rebates
mails,Posts
maim,"Wing, say"
maim,Cripple
maim,Disable
maim,Hurt
maim,Hurt badly
maim,Injure
maim,Mangle
maimed,Injured
maims,Hurts badly
main dish,Entree
main idea,Gist
main roads,Arteries
main squeeze,Steady
main stem,Trunk
main,Cardinal
main,Central
main,Central street
main,Chief
main,Common street name
main,Key
main,Primary
Maine,Acadia National Park locale
Maine,Down East
mains,Principal pipes
mains,Water conduits
maintain,Hold
maize,Corn
maize,Indian corn
maize,Pale yellow
maize,Yellow shade
Maj,Capt.'s superior
maja,Goya subject
major generals,Some brass
major,Blair's predecessor
major,Captain's superior
major,Kind of party
Majorca,One of the Balearic Islands
majordomo,Head honcho
make a confession,Acknowledge
make a face,Mug
make haste,Hurry
make like,Ape
make mad,Incense
make out,Distinguish
make sense,Add up
make sense,Fit
make tracks,Flee
make up to,Brown-nose
make,Construct
make,Fashion
make-do,Get along
make-do,Manage
make-king,Crown
makers,Wrights
makes it,Succeeds
mako,Ocean menace
makos,Some sharks
mal de mer,Upset
mal,___ de mer
mal,___ de tête (French headache)
mal,Bad beginning?
mal,Bad start?
mal,Bien's opposite
mal,Start to function?
mala,___ fide
mala,___ fide (in bad faith)
malady,Complaint
malaise,Listlessness
malar,Of the cheekbone
malaria,Sub-Saharan scourge
Malawi,Lilongwe is its capital
male,"Drone, e.g."
male,Stag
mali,"French Sudan, today"
mali,Bamako is its capital
mali,Neighbor of Mauritania
mali,Neighbor of Senegal
mali,Niger neighbor
mali,Saharan land
mali,Timbuktu's land
malic,___ acid
malic,Kind of acid
malice,Bad feeling
malice,Venom
maligns,Bad-mouths
malinger,Goldbrick
mall,"Washington locale, with ""the"""
mallet,Knocker
mallet,Xylophone striker
malodor,Stink
Malone,Jazz star
malt,___ liquor
malt,Brewer's need
malt,Fountain order
malt,Fountain treat
Malta,Gozo Island is part of it
malted,Fountain treat
malted,Shake alternative
Maltese,Lap dog
Maltese,Toy dog
mama,"""Oh, ___!"""
mama,"Baby's first word, maybe"
mama,Big ___
mama,Cry from a crib
mama,Doll's cry
mama's boy,Wuss
mamas,___ boy
mambo,Latin dance
Mame,"""If He Walked Into My Life"" musical"
Mame,Jerry Herman musical
mamet,"""American Buffalo"" playwright"
mamet,"""The Old Religion"" novelist"
Mamie,Mrs. Eisenhower
mamma,Bambino watcher
mamma,Family head
man alive,"""Holy smokes!"""
man,"""Gee whiz!"""
man,"""Holy smokes!"""
man,"""I can't believe it!"""
man,"""Oh, brother!"""
man,"""Whew!"""
man,"""Wow!"""
man,"Word before and after ""oh"""
man,Beatnik's exclamation
man,Fortify
manage,Get by
managed,Coped
managed,Made out
manana,"""Later!"""
manana,Sometime in the future
manchild,Son
mandarin,High-muck-a-muck
mandarin,Kind of orange
mandate,Order
mandate,Require
mandated,Decreed
mandated,Ruled
mane,Challenge for a barber
mane,Locks in a barn?
mane,Place for a comb
maneater,Femme fatale
maned,Like a horse or lion
maned,Like lions
manes,Bison features
manes,Flowing tresses
manes,Long tresses
manet,"""Olympia"" painter"
manger,Stable place
mango,Chutney fruit
mango,Tropical flavor
mango,Tropical fruit
mangy,In sorry shape
mangy,Squalid
manhattan,Picture starring 11D/55D
mani,"Gershwin's ""The ___ Love"""
mania,Craze
mania,Rage
maniac,Crackpot
maniac,Lunatic
maniac,Nutcase
maniacs,Nuts
manias,Rages
manic,Bouncing off the walls
manic,Frenzied
manic,Hysterical
manila,Malacañang Palace locale
manly,Hairy-chested
manly,Virile
Mann,"""Buddenbrooks"" author"
Mann,"""Buddenbrooks"" novelist"
Mann,"""Death in Venice"" author"
Mann,Educator Horace
manna,Food from heaven
manna,Food in Exodus 16
manna,Heavenly gift
manner,Bearing
Mannix,60's-70's TV sleuth
mano,"""Look ___ hands!"""
mano,Hand: Sp.
mano,Jorge's hand
mano,Rancho hand?
Manon,Massenet opera
manor,"Mount Vernon, for one"
manor,Big house
manor,Country estate
manor,Estate
manor,Where the lord dwells
mans,Staffs
manse,Parsonage
manse,Parson's home
manta,Kind of ray
mantas,Rays
mantles,Symbols of authority
mantra,"""Om,"" e.g."
mantra,...
mantra,You can say that again
mantra,You can say that again!
mantrap,Snare
manumit,Free
Manx,Kind of cat
Manx,Tailless cat
many,A bunch of
many,A zillion
many,Countless
many,Lots
many,Numerous
many,Oodles
many,Scads
many,Umpteen
MAO,___ jacket
MAO,___ Zedong
MAO,Cultural Revolution leader
MAO,Kind of jacket
MAO,Long March leader
MAO,Noted Warhol subject
MAO,Revolutionary leader
MAO,Warhol subject
maori,Native New Zealander
maori,New Zealand native
maori,New Zealander
maori,Polynesian language
Maoris,Relatives of Tahitians
map,Blueprint
map,Chart
map,Glove compartment item
map,Navigator's need
map,Tourist's aid
map,World view
maple,Sugar ___
maple,Sugar source
maple,Syrup flavor
maps,They may provide relief
mar,"Fold, spindle or mutilate"
mar,Blemish
mar,Calendar abbr.
mar,Damage
mar,Deface
mar,Disfigure
mar,Equinox mo.
mar,Impair
mar,Ruin
mar,Scratch
mar,Scratch the surface of
mar,Spoil
mar,Stain
mar,Tarnish
mar,Uglify
mar,Vandalize
maraca,Rattle
maracas,Rattles
Marat,Corday's victim
Marat,French Revolution leader
maraud,Plunder
marauds,Attacks
marc,Artist Chagall
marc,Cleopatra's love ___ Antony
marc,Grammy winner Cohn
marc,Painter Chagall
marc,Playwright Connelly
marc,Pulitzer winner Connelly
Marcia,One of the Brady Bunch
Marcia,One of the Brady bunch
marco,"___ Island, Fla."
marco,First name in exploration
mardi,___ Gras
mare,Filly's mother
mare,Foal's mother
mare,Stallion's mate
mare's nest,Hoax
mare's nest,Imbroglio
mares,Some bays
mares,Stable parents
marg,"Helgenberger of ""CSI"""
marge,One of the Simpsons
maria,Newswoman Shriver
maria,Santa ___
marie,One of the Osmonds
Marin,California county
Marin,County north of San Francisco
Marin,San Rafael's county
marinara,Pasta topper
marinara,Ristorante offering
marinated,Like pigs' feet
marine,"Not terrestrial, perhaps"
marine,Corps member
marine,Devil dog
marine,Leatherneck
mariner,Coleridge character
Mario,Author Puzo
marionette,It has strings attached
Marist,Poughkeepsie college
market,Sell
marks out,Delineates
marks,Pre-euro German money
marks,Targets
Marla,Actress Gibbs
Marlo,"Thomas of ""That Girl"""
Marlon,One of the Jacksons
Marne,1914 battle site
Marne,French department
maroon,Strand
marred,Ruined
marry,Get a wife
mars,"""The War of the Worlds"" base"
mars,Neighbor of Earth
Marsala,"Sweet, dark wine"
Marsala,Sweet Italian wine
Marsala,Sweet wine
marsh,Quagmire
Marsha,"Mason of ""The Goodbye Girl"""
Marsha,Playwright Norman
mart,K follower
mart,Place to trade
mart,Shopping place
mart,Store
mart,Trading center
martial,Kind of law
Martina,First name in women's tennis
martinet,Strict disciplinarian
marts,Exchanges
marts,Trading places
Marty,Best Picture of 1955
marv,Basketball Hall-of-Famer Harshman
marv,Sportscaster Albert
Mary,"""___ Poppins"""
Mary,Name repeated in a nursery rhyme
Mary,Pietà figure
mas,"More, in Madrid"
mas,Bell and Barker
mas,Family heads
mas,Family V.I.P.'s
mas,Humanities degs.
mas,Pas' mates
mas,Some advanced degs.
mas,Some household heads
Masai,Kenyan tribesman
masala,Garam ___ (Indian spice mixture)
masc,Gender abbr.
masc,Like some Fr. nouns
masc,Like some nouns: Abbr.
masculine,See circled squares
maseru,Capital of Lesotho
mash,Beat to a pulp
mash,Livestock feed
mash,Moonshine mix
mash,Pound
mash,Pulp
mash,Radar unit?
mash,Sitcom set in Korea
mashed,Potato choice
mashie,Five iron
mask,Conceal
mask,Halloween purchase
mask,Hide
masks,Divers' gear
mason,Kind of jar
mason,Trowel wielder
masonite,Paneling material
masons,Secret society members
masons,Some fraternity members
mass transit,Commuting option
mass transit,Taxi alternative
mass,Come together
mass,Physics calculation
masse,...
masse,Billiard shot
masse,Billiard stroke
masse,En ___ (all together)
masse,Pool stroke
masse,Snooker shot
masse,Tricky billiards shot
massed,Got together
massed,Mustered
masses,Some services
masseur,Rubber
masseuse,Rubber
mast,It holds a yard
mast,It's rigged
mast,Sail holder
mast,Schooner part
mast,Spar
master sergeants,Some noncoms
masters,High degree
masticate,Make easier to swallow
masts,Sail supports
masts,Spars
masts,They're rigged
masur,Conductor Kurt
mat,"""Welcome"" site"
mat,Pin cushion?
mat,Tangle
mat,Welcome ___
mat,Welcome site
mat,Yoga class need
mata,___ Hari
mata,___ Hari (spy)
mata,First name in espionage
mata,First name in spydom
mata,Spy ___ Hari
matador,One who accepts charges
mate,Buddy
mate,Chess ending
mate,Pal
mateo,"San ___, Calif."
mateo,San ___
mater,Alma ___
material,Kind of witness
maters,Mums
matey,Pirate's pal
matey,Swab
math,Algebra or trig
math,S.A.T. section
Matilda,Roald Dahl title character
matinee,Day play
Matisse,He took up painting while recovering from appendicitis
mats,Foot pads
mats,Gym equipment
matt,"Damon of ""Good Will Hunting"""
matt,Drudge of the Internet
matt,Slugger Williams
matte,Certain print
matte,Dull
matte,Kind of finish
matte,Photo finish
matter to,Concern
matter,Concern
matts,Slugger Williams and others
mature,"Turn red, perhaps"
mature,Flower
mature,Like some bonds
maturer,Less green
matzo,Ball material
Maude,"""All in the Family"" spinoff"
maul,Handle roughly
maul,Stake driver
mauled,Roughed up
mauler,Ruffian
mauls,Manhandles
mauna,___ Kea
Maura,Actress Tierney
Maura,Spanish actress Carmen ___
mauve,Purple shade
mav,"Dallas cager, briefly"
mav,"Dallas cager, for short"
mav,"Dallas hoopster, briefly"
mav,Dallas hoopster
maven,Buff
maven,Connoisseur
maven,Expert
maven,Master
maven,Master hand
maven,Quite the expert
maven,Whiz
mavis,Song thrush
maw,Big mouth
maw,Crop
maw,Gullet
maw,Stomach
mawr,Bryn ___
mawr,Bryn ___ College
maws,Big mouths
max,Nth degree
maxi,"Long, for short"
maxi,It's long in fashion
maxi,Skirt for the modest
maxi,Skirt style
maxi,Start of something big
maxima,High points
maxis,Long skirts
may,___ Day
may,Can
may,Word of possibility
maya,Poet Angelou
mayas,Central American Indians
mayas,Yucatán natives
maybe,Noncommittal answer
maybe,Noncommittal response
mayhem,Tumult
maynt,Old-fashioned contraction
mayo,___ Clinic
mayo,Deli jarful
mayo,Deli spread
mayo,Waldorf salad ingredient
mayoral,Kind of race
mays,1951 N.L. Rookie of the Year
mays,Giant great
mays,OUTFIELDER
maze,Labyrinth
mazeltov,"""Congratulations!"""
mazes,Confusing places
mazuma,Scratch
MBA,"""Dilbert"" cartoonist Scott Adams has one: Abbr."
MBA,C.E.O.'s degree
MBA,Entrepreneur's deg.
MBA,Second degree?
MBA,Wharton degree
MBA,Wharton grad
mbas,"Budding entrepreneurs, for short"
mbas,New corp. hires
MCA,Major record label
MCAT,Future doc's exam
MCC,Turn-of-the-century year
McGee,John D. MacDonald sleuth Travis ___
mCi,AT&T competitor
mCi,AT&T rival
mCi,Long distance letters
mCi,Sprint competitor
mCi,Sprint rival
McNally,Mapmaker Andrew
MCR,Computer user's shortcut
McRae,Jazz singer Carmen
mcs,Hosts
MDS,"""ER"" roles"
MDS,"Clinic workers, for short"
MDS,"OB/GYNs, e.g."
MDS,Docs
MDS,Hosp. workers
MDS,Hospital V.I.P.'s
MDS,Rx prescribers
MDS,Rx writers
mdse,Gds.
mdse,Inventory: Abbr.
mea,"""Give ___ break!"""
mea,___ culpa
mea,Start of an apology
mead,"""Beowulf"" beverage"
mead,Honey drink
mead,Honeyed drink
mead,Sweet drink
Meade,Civil War general
Meade,Gettysburg commander
Meade,Gettysburg general
Meade,Gettysburg victor
meadow,Field
meager,Inadequate
meager,Lean
meager,Scanty
meager,Unsubstantial
meal,"Breakfast, lunch or dinner"
meal,"Supper, e.g."
meal,Banquet
meal,Buffet
meal,Ground grain
meal,Happy ___
meal,Kind of ticket
meal,Lunch or dinner
meal,Repast
meal,Spread
meal,Square ___
meals,"Breakfast, lunch and dinner"
meals,Board
mealtime,Grace period?
mealy,Not fine
mean well,Have good intentions
mean,Aim
mean,Average
mean,Bell curve figure
mean,Cruel
mean,Ill-tempered
mean,Intend
mean,Lowdown
mean,Nasty
mean,Part of G.M.T.
mean,Penny-pinching
mean,Stand for
mean,Statistics calculation
mean,Suggest
meander,Wander aimlessly
meaner,Nastier
meaner,Not as nice
meaner,Not so nice
meanie,Bully
meanie,Hardly Mr. Nice Guy
meanie,No-goodnik
meanie,Stinker
meanie,Villain
meanies,Stinkers
meaning,"""___ what?"""
means,Stands for
means,Wealth
means,Wherewithal
meant,Destined
meant,Had in mind
meant,Indicated
meant,Intended
meant,Signified
meant,Stood for
meany,Labor leader George
meany,No Mr. Nice Guy
meany,No-goodnik
meany,Villain
Meara,Funny Anne
Meara,Half a comedy duo
Meara,Stiller's comedy partner
measly,Slight
measure up to,Meet
measure,Bar
measure,Part of a score
meat stew,Hearty entree
meat,"Cold cuts, e.g."
meat,Butcher's stock
meat,Crux
meat,Essential part
meat,Gist
meat,Nitty-gritty
meat,Pith
meat,Substance
meat,Vegetarian's no-no
meat-and-potatoes,Basic
meat-and-potatoes,Fundamental
meat-and-potatoes,Restaurant offering
meathead,Nitwit
meats,Butchers' offerings
meats,Supermarket section
meaty,Substantial
mecca,Big drawer?
mecca,Center of activity
mecca,Hajji's destination
mecca,Muhammad's birthplace
mecca,Pilgrim's destination
mech,Field for an engr.
mech,Kind of engr.
mechanic,Car jacker?
med,___ school
med,Club ___
med,Club ___ (resort)
med,Kind of school
med,Kind of student
medal,"Cross, maybe"
medals,General's pride
medals,Olympic prizes
meddle,Be a busybody
meddlers,Busybodies
Medea,Euripides drama
Medea,Jiltee of myth
medevacs,Hospital transports
media,"TV, radio, etc."
media,Press
median,Highway divider
mediate,Help settle
mediate,Umpire
medic,"""M*A*S*H"" extra"
medic,Doc
Medici,Noble Italian family name
meditate,Do Zen
medley,Olio
Medoc,Red Bordeaux
MEds,"Drugs, briefly"
MEds,Club ___ (resorts)
medusa,One of the Gorgons
mee,Deferential
meek,Docile
meek,Not bold
meese,1980's attorney general
meese,Reagan attorney general
meese,Reagan's second Attorney General
meet,Convene
meet,Encounter
meet,Face up to
meet,Get together
meet,Heated competition?
meet,Join
meet,Make the acquaintance of
meet,Rendezvous
meet,Run into
meet,Satisfy
meet,Track event
meets,Athletic events
meets,Chances upon
meets,Confronts
meets,Runs into
meets,Track events
meg,"Computer storage unit, informally"
meg,"Memory unit, for short"
meg,"Ryan of ""When Harry Met Sally"""
mega,Prefix with phone
mega,Prefix with store
mega,Start of something big?
megabit,Storage unit
megahit,Blockbuster
Megan,Murder victim Kanka with a law named after her
mego,"""Let ___!"""
Mehta,Conductor Zubin
Meier,Getty Center architect Richard
mein,"""___ Kampf"""
mein,"""Count ___"""
mein,Chow ___
meir,Former Israeli P.M.
meir,Israel's Golda
meir,Rabin's predecessor
mel,"Brooks of ""The Producers"""
mel,Actor Gibson
mel,Country singer McDaniel
mel,Football Hall-of-Famer Blount
mel,Football Hall-of-Famer Hein
mel,Funnyman Brooks
mel,Sportscaster Allen
melancholy,Blue state
melange,Gallimaufry
melange,Mixture
melanges,Olios
melba,Kind of toast
melba,Peach ___
melba,Soprano Nellie
meld,Blend
meld,Combine
meld,Fuse
meld,Pinochle combo
melee,Donnybrook
melee,Fight
melee,Free-for-all
melee,More than a scuffle
melee,Row
melee,Ruckus
melee,Rumble
melee,Scrap
melee,Tangle
melees,Donnybrooks
melees,Fights
melees,Free-for-alls
melees,Rows
melees,Set-tos
mell,Cartoonist Lazarus
mell,Pell-___
mello,___ Yello (soft drink)
mellow,Easygoing
mellow,Laid-back
melo,Dramatic opening?
melo,Prefix with drama
melodies,Tunes
melody,Strain
melon,"Honeydew, e.g."
melon,Deep pink
mels,Alice doesn't work here anymore
mels,Sitcom diner
melt,"Change states, in a way"
melt,Defrost
melt,Dissolve
melt,Go to a different state?
melt,Hot sandwich
